Local time,Open,High,Low,Close,Volume
01.01.2022 09:45:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
01.01.2022 10:00:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
01.01.2022 10:15:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
01.01.2022 10:30:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
01.01.2022 10:45:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
01.01.2022 11:00:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
01.01.2022 11:15:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
01.01.2022 11:30:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
01.01.2022 11:45:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
01.01.2022 12:00:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
01.01.2022 12:15:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
01.01.2022 12:30:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
01.01.2022 12:45:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
01.01.2022 13:00:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
01.01.2022 13:15:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
01.01.2022 13:30:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
01.01.2022 13:45:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
01.01.2022 14:00:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
01.01.2022 14:15:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
01.01.2022 14:30:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
01.01.2022 14:45:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
01.01.2022 15:00:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
01.01.2022 15:15:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
01.01.2022 15:30:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
01.01.2022 15:45:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
01.01.2022 16:00:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
01.01.2022 16:15:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
01.01.2022 16:30:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
01.01.2022 16:45:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
01.01.2022 17:00:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
01.01.2022 17:15:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
01.01.2022 17:30:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
01.01.2022 17:45:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
01.01.2022 18:00:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
01.01.2022 18:15:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
01.01.2022 18:30:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
01.01.2022 18:45:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
01.01.2022 19:00:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
01.01.2022 19:15:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
01.01.2022 19:30:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
01.01.2022 19:45:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
01.01.2022 20:00:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
01.01.2022 20:15:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
01.01.2022 20:30:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
01.01.2022 20:45:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
01.01.2022 21:00:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
01.01.2022 21:15:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
01.01.2022 21:30:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
01.01.2022 21:45:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
01.01.2022 22:00:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
01.01.2022 22:15:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
01.01.2022 22:30:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
01.01.2022 22:45:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
01.01.2022 23:00:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
01.01.2022 23:15:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
01.01.2022 23:30:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
01.01.2022 23:45:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 00:00:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 00:15:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 00:30:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 00:45:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 01:00:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 01:15:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 01:30:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 01:45:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 02:00:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 02:15:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 02:30:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 02:45:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 03:00:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 03:15:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 03:30:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 03:45:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 04:00:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 04:15:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 04:30:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 04:45:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 05:00:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 05:15:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 05:30:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 05:45:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 06:00:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 06:15:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 06:30:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 06:45:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 07:00:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 07:15:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 07:30:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 07:45:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 08:00:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 08:15:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 08:30:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 08:45:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 09:00:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 09:15:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 09:30:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 09:45:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 10:00:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 10:15:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 10:30:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 10:45:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 11:00:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 11:15:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 11:30:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 11:45:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 12:00:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 12:15:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 12:30:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 12:45:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 13:00:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 13:15:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 13:30:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 13:45:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 14:00:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 14:15:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 14:30:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 14:45:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 15:00:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 15:15:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 15:30:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 15:45:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 16:00:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 16:15:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 16:30:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 16:45:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 17:00:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 17:15:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 17:30:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 17:45:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 18:00:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 18:15:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 18:30:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 18:45:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 19:00:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 19:15:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 19:30:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 19:45:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 20:00:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 20:15:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 20:30:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 20:45:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 21:00:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 21:15:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 21:30:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 21:45:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 22:00:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 22:15:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 22:30:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 22:45:00.000 GMT+0100,1.85836,1.85836,1.85836,1.85836,0
02.01.2022 23:00:00.000 GMT+0100,1.86061,1.86062,1.86032,1.86045,3.2300000000000004
02.01.2022 23:15:00.000 GMT+0100,1.86050,1.86050,1.86024,1.86037,3.33
02.01.2022 23:30:00.000 GMT+0100,1.86039,1.86207,1.86009,1.86020,128.74
02.01.2022 23:45:00.000 GMT+0100,1.86055,1.86114,1.86022,1.86088,35.93
03.01.2022 00:00:00.000 GMT+0100,1.86131,1.86162,1.85955,1.85957,772.9000000000002
03.01.2022 00:15:00.000 GMT+0100,1.85965,1.85972,1.85874,1.85884,606.07
03.01.2022 00:30:00.000 GMT+0100,1.85885,1.85946,1.85881,1.85943,619.3399999999999
03.01.2022 00:45:00.000 GMT+0100,1.85942,1.86038,1.85938,1.86036,435.93
03.01.2022 01:00:00.000 GMT+0100,1.86034,1.86078,1.86013,1.86060,573.0799999999999
03.01.2022 01:15:00.000 GMT+0100,1.86062,1.86073,1.85897,1.85952,1003.2699999999999
03.01.2022 01:30:00.000 GMT+0100,1.85958,1.86084,1.85952,1.86046,835.29
03.01.2022 01:45:00.000 GMT+0100,1.86045,1.86085,1.86014,1.86022,1507.19
03.01.2022 02:00:00.000 GMT+0100,1.86021,1.86066,1.85944,1.85973,1412.2099999999998
03.01.2022 02:15:00.000 GMT+0100,1.85974,1.85974,1.85861,1.85950,1221.2499999999998
03.01.2022 02:30:00.000 GMT+0100,1.85957,1.86220,1.85942,1.86199,1973.26
03.01.2022 02:45:00.000 GMT+0100,1.86201,1.86334,1.86201,1.86281,2002.78
03.01.2022 03:00:00.000 GMT+0100,1.86281,1.86402,1.86272,1.86329,1521.62
03.01.2022 03:15:00.000 GMT+0100,1.86341,1.86355,1.86258,1.86259,906.5200000000001
03.01.2022 03:30:00.000 GMT+0100,1.86262,1.86316,1.86228,1.86229,1098.17
03.01.2022 03:45:00.000 GMT+0100,1.86231,1.86231,1.86152,1.86191,831.2500000000001
03.01.2022 04:00:00.000 GMT+0100,1.86191,1.86202,1.86131,1.86189,482.24
03.01.2022 04:15:00.000 GMT+0100,1.86188,1.86308,1.86188,1.86291,1039.91
03.01.2022 04:30:00.000 GMT+0100,1.86296,1.86409,1.86260,1.86260,1381.53
03.01.2022 04:45:00.000 GMT+0100,1.86260,1.86270,1.86163,1.86210,1029.0399999999997
03.01.2022 05:00:00.000 GMT+0100,1.86219,1.86262,1.86196,1.86243,649.38
03.01.2022 05:15:00.000 GMT+0100,1.86243,1.86256,1.86170,1.86184,548.44
03.01.2022 05:30:00.000 GMT+0100,1.86184,1.86228,1.86169,1.86220,383.99
03.01.2022 05:45:00.000 GMT+0100,1.86220,1.86258,1.86172,1.86186,1093.2400000000002
03.01.2022 06:00:00.000 GMT+0100,1.86185,1.86235,1.86161,1.86221,556.8900000000001
03.01.2022 06:15:00.000 GMT+0100,1.86221,1.86246,1.86198,1.86229,567.5
03.01.2022 06:30:00.000 GMT+0100,1.86230,1.86244,1.86154,1.86155,699.2099999999999
03.01.2022 06:45:00.000 GMT+0100,1.86155,1.86294,1.86154,1.86278,853.7200000000001
03.01.2022 07:00:00.000 GMT+0100,1.86274,1.86313,1.86238,1.86308,956.8000000000002
03.01.2022 07:15:00.000 GMT+0100,1.86309,1.86317,1.86247,1.86289,1081.17
03.01.2022 07:30:00.000 GMT+0100,1.86290,1.86304,1.86224,1.86237,1097.68
03.01.2022 07:45:00.000 GMT+0100,1.86236,1.86257,1.86181,1.86185,762.2
03.01.2022 08:00:00.000 GMT+0100,1.86187,1.86218,1.86129,1.86182,1329.21
03.01.2022 08:15:00.000 GMT+0100,1.86179,1.86221,1.86146,1.86172,870.04
03.01.2022 08:30:00.000 GMT+0100,1.86173,1.86176,1.86096,1.86111,769.47
03.01.2022 08:45:00.000 GMT+0100,1.86110,1.86144,1.86036,1.86094,1272.75
03.01.2022 09:00:00.000 GMT+0100,1.86092,1.86133,1.86031,1.86070,1795.43
03.01.2022 09:15:00.000 GMT+0100,1.86070,1.86118,1.86017,1.86059,1394.63
03.01.2022 09:30:00.000 GMT+0100,1.86058,1.86201,1.86048,1.86194,1504.34
03.01.2022 09:45:00.000 GMT+0100,1.86189,1.86229,1.86034,1.86216,1967.13
03.01.2022 10:00:00.000 GMT+0100,1.86218,1.86303,1.86218,1.86285,1150.49
03.01.2022 10:15:00.000 GMT+0100,1.86290,1.86322,1.86201,1.86241,977.9000000000001
03.01.2022 10:30:00.000 GMT+0100,1.86239,1.86278,1.86179,1.86262,1439.2700000000002
03.01.2022 10:45:00.000 GMT+0100,1.86256,1.86365,1.86228,1.86297,1350.38
03.01.2022 11:00:00.000 GMT+0100,1.86296,1.86404,1.86296,1.86340,1224.46
03.01.2022 11:15:00.000 GMT+0100,1.86343,1.86358,1.86228,1.86235,988.9300000000001
03.01.2022 11:30:00.000 GMT+0100,1.86234,1.86305,1.86196,1.86296,1070.97
03.01.2022 11:45:00.000 GMT+0100,1.86294,1.86373,1.86266,1.86354,1364.3800000000003
03.01.2022 12:00:00.000 GMT+0100,1.86353,1.86472,1.86312,1.86435,1419.1799999999998
03.01.2022 12:15:00.000 GMT+0100,1.86435,1.86491,1.86409,1.86428,1212.3700000000001
03.01.2022 12:30:00.000 GMT+0100,1.86426,1.86491,1.86405,1.86450,1225.27
03.01.2022 12:45:00.000 GMT+0100,1.86450,1.86484,1.86378,1.86383,784.36
03.01.2022 13:00:00.000 GMT+0100,1.86384,1.86529,1.86380,1.86504,1232.06
03.01.2022 13:15:00.000 GMT+0100,1.86502,1.86512,1.86377,1.86418,1070.84
03.01.2022 13:30:00.000 GMT+0100,1.86426,1.86477,1.86375,1.86439,1020.9499999999999
03.01.2022 13:45:00.000 GMT+0100,1.86439,1.86467,1.86391,1.86424,967.22
03.01.2022 14:00:00.000 GMT+0100,1.86423,1.86496,1.86366,1.86472,1543.82
03.01.2022 14:15:00.000 GMT+0100,1.86471,1.86558,1.86447,1.86548,1837.2400000000002
03.01.2022 14:30:00.000 GMT+0100,1.86548,1.86641,1.86515,1.86577,1964.6400000000003
03.01.2022 14:45:00.000 GMT+0100,1.86577,1.86749,1.86555,1.86711,2249.1499999999996
03.01.2022 15:00:00.000 GMT+0100,1.86715,1.86865,1.86706,1.86826,2285.89
03.01.2022 15:15:00.000 GMT+0100,1.86826,1.86928,1.86805,1.86926,2870.81
03.01.2022 15:30:00.000 GMT+0100,1.86925,1.87110,1.86909,1.87079,3062.7699999999995
03.01.2022 15:45:00.000 GMT+0100,1.87080,1.87160,1.86971,1.87025,3739.37
03.01.2022 16:00:00.000 GMT+0100,1.87022,1.87109,1.86912,1.87087,3237.4500000000007
03.01.2022 16:15:00.000 GMT+0100,1.87086,1.87132,1.86915,1.86972,2631.9700000000003
03.01.2022 16:30:00.000 GMT+0100,1.86968,1.86999,1.86820,1.86931,2559.35
03.01.2022 16:45:00.000 GMT+0100,1.86931,1.87119,1.86928,1.87098,2628.81
03.01.2022 17:00:00.000 GMT+0100,1.87093,1.87129,1.86979,1.86991,2587.95
03.01.2022 17:15:00.000 GMT+0100,1.86990,1.87123,1.86922,1.87103,2470.4200000000005
03.01.2022 17:30:00.000 GMT+0100,1.87104,1.87222,1.87101,1.87211,2353.33
03.01.2022 17:45:00.000 GMT+0100,1.87217,1.87233,1.87103,1.87180,2200.7
03.01.2022 18:00:00.000 GMT+0100,1.87180,1.87341,1.87171,1.87330,1908.9199999999996
03.01.2022 18:15:00.000 GMT+0100,1.87330,1.87330,1.87224,1.87239,1610.35
03.01.2022 18:30:00.000 GMT+0100,1.87239,1.87314,1.87163,1.87202,947.9
03.01.2022 18:45:00.000 GMT+0100,1.87202,1.87222,1.87102,1.87177,1237.9899999999998
03.01.2022 19:00:00.000 GMT+0100,1.87180,1.87201,1.87133,1.87162,974.88
03.01.2022 19:15:00.000 GMT+0100,1.87162,1.87214,1.87136,1.87211,757.85
03.01.2022 19:30:00.000 GMT+0100,1.87212,1.87244,1.87188,1.87232,814.74
03.01.2022 19:45:00.000 GMT+0100,1.87231,1.87256,1.87204,1.87205,918.31
03.01.2022 20:00:00.000 GMT+0100,1.87206,1.87380,1.87206,1.87379,1003.05
03.01.2022 20:15:00.000 GMT+0100,1.87379,1.87469,1.87370,1.87462,1273.92
03.01.2022 20:30:00.000 GMT+0100,1.87469,1.87478,1.87381,1.87411,1409.08
03.01.2022 20:45:00.000 GMT+0100,1.87410,1.87521,1.87378,1.87508,2209.6
03.01.2022 21:00:00.000 GMT+0100,1.87507,1.87516,1.87415,1.87429,1582.64
03.01.2022 21:15:00.000 GMT+0100,1.87428,1.87521,1.87421,1.87508,873.5600000000001
03.01.2022 21:30:00.000 GMT+0100,1.87506,1.87569,1.87462,1.87539,1120.58
03.01.2022 21:45:00.000 GMT+0100,1.87532,1.87539,1.87446,1.87523,1865.5799999999997
03.01.2022 22:00:00.000 GMT+0100,1.87526,1.87578,1.87478,1.87548,377.52
03.01.2022 22:15:00.000 GMT+0100,1.87550,1.87569,1.87485,1.87488,736.46
03.01.2022 22:30:00.000 GMT+0100,1.87489,1.87502,1.87395,1.87416,549.65
03.01.2022 22:45:00.000 GMT+0100,1.87417,1.87429,1.87361,1.87412,460.9699999999999
03.01.2022 23:00:00.000 GMT+0100,1.87267,1.87326,1.87235,1.87254,35.309999999999995
03.01.2022 23:15:00.000 GMT+0100,1.87240,1.87389,1.87238,1.87381,19.7
03.01.2022 23:30:00.000 GMT+0100,1.87381,1.87466,1.87311,1.87311,181.29000000000002
03.01.2022 23:45:00.000 GMT+0100,1.87311,1.87380,1.87236,1.87321,214.74
04.01.2022 00:00:00.000 GMT+0100,1.87320,1.87509,1.87286,1.87291,841.9000000000001
04.01.2022 00:15:00.000 GMT+0100,1.87291,1.87369,1.87262,1.87361,495.9200000000001
04.01.2022 00:30:00.000 GMT+0100,1.87364,1.87412,1.87340,1.87344,511.6500000000001
04.01.2022 00:45:00.000 GMT+0100,1.87346,1.87370,1.87313,1.87351,572.4
04.01.2022 01:00:00.000 GMT+0100,1.87351,1.87357,1.87236,1.87249,1265.8200000000002
04.01.2022 01:15:00.000 GMT+0100,1.87249,1.87273,1.87200,1.87260,696.24
04.01.2022 01:30:00.000 GMT+0100,1.87259,1.87368,1.87250,1.87351,730.6900000000002
04.01.2022 01:45:00.000 GMT+0100,1.87350,1.87350,1.87212,1.87234,982.8000000000001
04.01.2022 02:00:00.000 GMT+0100,1.87231,1.87277,1.87076,1.87082,1180.2199999999998
04.01.2022 02:15:00.000 GMT+0100,1.87089,1.87145,1.87057,1.87096,2123.67
04.01.2022 02:30:00.000 GMT+0100,1.87093,1.87248,1.87093,1.87173,1611.17
04.01.2022 02:45:00.000 GMT+0100,1.87173,1.87250,1.87087,1.87212,1314.53
04.01.2022 03:00:00.000 GMT+0100,1.87211,1.87274,1.87209,1.87233,1070.07
04.01.2022 03:15:00.000 GMT+0100,1.87233,1.87290,1.87083,1.87143,1258.35
04.01.2022 03:30:00.000 GMT+0100,1.87142,1.87188,1.87079,1.87188,840.4699999999999
04.01.2022 03:45:00.000 GMT+0100,1.87188,1.87230,1.87098,1.87140,1096.8600000000001
04.01.2022 04:00:00.000 GMT+0100,1.87141,1.87179,1.87045,1.87058,965.31
04.01.2022 04:15:00.000 GMT+0100,1.87058,1.87060,1.86933,1.87019,855.3600000000001
